type,sugar,freeSO2,totalSO2,density,pH,alcohol,quality
2,17.75,25,218,1.00016,2.98,9.1,5
2,4.9,13,101,0.9916,3.17,11.8,6
2,1.6,26,93,0.99116,3.15,11.9,6
2,1.4,17,77,0.99319,3.66,10.3,6
2,2,16,104,0.99517,3.09,10,4
2,2,18,107,0.99514,3.1,10.2,4
2,8.2,72,202,0.99566,3.12,10,6
2,2.1,19,125,0.99166,2.96,12.7,6
2,1.8,23,130,0.99587,3.04,9.6,5
2,8.5,59,188,0.99558,3.16,9.5,5
2,4.45,23,100,0.99117,3.17,12.7,6
2,5.8,23,109,0.99399,3.34,11,6
2,13,44,214,0.99741,3.1,9.1,5
2,2.7,23,111,0.99405,3.35,10.2,4
2,7.3,30,220,0.99622,3.38,10.1,6
2,19.1,50,208,1.00051,3.05,9.2,6
2,8.8,50,212,0.99803,3.47,9.4,4
2,2.7,23,111,0.99405,3.35,10.2,4
2,7.4,28,195,0.99773,3.53,9.2,4
2,2.3,23,106,0.99397,2.98,10,5
2,6.85,30,220,0.99622,3.38,10.1,6
2,11.4,45,204,0.99713,3.15,9,5
2,0.9,25,98,0.99274,3.16,9.5,5
2,19.35,67,207,1.00118,3.39,9.1,5
2,7.9,23,118,0.99176,3.05,13.3,7
2,11.75,53,198,0.9969,3.26,9.5,5
2,7.7,28,210,0.99771,3.56,9.2,5
2,3,17,117,0.99411,3.36,10.1,6
2,7.7,28,210,0.99771,3.56,9.2,5
2,3,17,117,0.99411,3.36,10.1,6
2,1.5,32,172,0.99194,3.27,11.2,6
2,7.5,70,230,0.99558,3.14,9.8,6
2,1.5,32,172,0.99194,3.27,11.2,6
2,7.5,70,230,0.99558,3.14,9.8,6
2,8.3,61,195,0.99577,3.22,9.4,5
2,7.05,50,177,0.99564,3.23,9,5
2,8.4,60,198,0.99578,3.21,9.4,5
2,13.9,63,229,0.99888,3.11,8.9,6
2,17.5,48,253,1.00014,3.02,9.1,6
2,5.6,9,148,0.99441,3.17,9.8,4
2,9.4,29,183,0.99594,3.17,9.4,5
2,4.8,34,150,0.99437,3.13,10,6
2,9.4,29,183,0.99594,3.17,9.4,5
2,9.7,36,130,0.9979,3.48,9.9,6
2,6.3,49,159,0.99434,3.14,10,5
2,1.6,13,168,0.99203,3.17,11.5,6
2,14.6,32,201,0.998,3,9.2,5
2,2.5,40,219.5,0.99316,3.15,10,5
2,14.6,32,201,0.998,3,9.2,5
2,2.6,40.5,210,0.99314,3.15,10,5
2,2.5,40,210,0.99316,3.15,10,5
2,8.2,21,133,0.99612,3.43,9.8,6
2,1.5,19,114,0.99295,3.36,10.5,6
2,2.3,61,181,0.99394,3.45,10.6,6
2,10,38,157,0.99642,3.28,9.4,5
2,10,38,157,0.99642,3.28,9.4,5
2,1.6,35,136,0.99248,3.38,11,7
2,1.6,36,141,0.99268,3.53,10.8,6
2,16,58,201,0.99954,3.3,9,5
2,10.4,47,194,0.99692,3.07,9.6,6
2,7.4,36,156,0.99592,3.19,10.6,6
2,7.4,36,156,0.99592,3.19,10.6,6
2,10.4,47,194,0.99692,3.07,9.6,6
2,16.05,31,147,0.99822,3.08,9.2,5
2,16.05,31,147,0.99822,3.08,9.2,5
2,2.6,11,71,0.99402,2.89,9.5,5
2,2.5,12,72,0.99404,2.89,9.5,5
2,10.8,37,184,0.99787,3.47,10.3,7
2,1.2,35,124,0.99347,3.08,8.8,5
2,12.1,53,161,0.99838,2.98,8.7,5
2,11.95,51,159,0.99839,2.98,8.7,5
2,1.7,27,128,0.99375,3.2,10.2,6
2,0.8,26,77,0.99155,3.25,10.1,6
2,1.4,29,118,0.9936,3.21,9.5,5
2,1.3,34,176,0.99434,3.1,9.5,5
2,6.3,23,174,0.9922,3.54,11.6,7
2,10.3,12,97,0.99571,3.13,10.7,6
2,15.55,20,142,0.99658,3.11,10.1,6
2,1.5,17,83,0.99076,3.32,11.1,7
2,1.5,19,117,0.99496,3.22,9.8,5
2,1.4,52,148,0.9937,3.08,9,6
2,1.5,17,83,0.99076,3.32,11.1,7
2,7.9,58,215,0.99542,3.19,9.5,6
2,13,18,143,0.99825,3.37,9.4,6
2,1,22,113,0.99289,3.24,10.2,5
2,4.85,39.5,216.5,0.99432,3.1,9.8,6
2,7.1,54,201,0.99523,3.19,9.5,6
2,7.9,58,215,0.99542,3.19,9.5,6
2,7.5,55,191,0.9959,3.17,9,5
2,7.6,61,204,0.99543,3.1,10.1,6
2,10.3,37,122,0.99662,3.02,8.8,5
2,1.7,25,122,0.99088,2.97,11.9,6
2,1.7,25,122,0.99088,2.97,11.9,6
2,19.95,32,174,0.99922,3.19,9.3,6
2,7.7,11,110,0.9966,3.33,10,6
2,5.3,49,201,0.99466,3.21,9.5,5
2,19.95,32,174,0.99922,3.19,9.3,6
2,12.7,20,139,0.99836,3.16,9.7,4
2,12.7,20,139,0.99836,3.16,9.7,4
2,1.5,45,155,0.99238,3.19,10.2,5
2,11.3,13,96,0.99645,3.11,10.8,5
2,18.1,32,133,1,3.27,8.8,5
2,18.1,32,133,1,3.27,8.8,5
2,7,37,175,0.99376,3.32,11.4,6
2,18.1,32,133,1,3.27,8.8,5
2,6.4,39,191,0.99513,3.14,9.8,5
2,1.4,11,119,0.99556,3.17,9.4,4
2,1.4,11,119,0.99556,3.17,9.4,4
2,3.1,54,174,0.99543,3.21,9.4,6
2,14.1,37,194,0.99886,3.2,9.4,6
2,7.7,63,212,0.99526,3.22,9.7,6
2,5.2,36,140,0.99166,3.35,12.3,7
2,11.6,45,178,0.99691,3.33,9.8,6
2,10.4,18,134,0.99732,3.12,9,5
2,7.5,46,203,0.99573,3.26,9.2,6
2,11.2,68,215,0.99656,3.19,9.4,6
2,0.8,20,67,0.99112,3.28,9.9,6
2,1.4,13,145,0.99214,3.07,9.8,5
2,4.7,34,148,0.99165,3.36,12.3,7
2,3.1,15,37,0.99004,3.02,11.9,7
2,4,33,170,0.99463,3.27,10.2,6
2,11.3,61,224,0.99683,3.14,9.5,6
2,3.1,15,37,0.99004,3.02,11.9,7
2,8.1,67,216,0.99596,3.24,9.2,5
2,14.8,28,174,0.99898,3.18,9.7,5
2,1.4,35,138,0.99114,3.36,11.5,7
2,8.1,32,162,0.99508,3.17,10.4,8
2,3.5,41,174,0.99306,3.22,11.6,5
2,14.8,28,174,0.99898,3.18,9.7,5
2,8.1,32,162,0.99508,3.17,10.4,8
2,1.4,35,138,0.99114,3.36,11.5,7
2,1.5,29,108,0.99342,3.27,10.2,6
2,1.5,27,109,0.99345,3.38,9.8,6
2,12.8,26,158,0.99772,3.24,9,5
2,1.6,57,163,0.99239,3.38,10.5,6
2,7.1,8,178,0.99502,3.16,9.4,4
2,7.1,8,178,0.99502,3.16,9.4,4
2,11.2,53,149,0.99479,3.21,10.8,5
2,1.7,19,95,0.99207,3.17,10.7,7
2,6.7,21,162,0.99497,3.08,10.6,6
2,17.3,15,110,0.99828,3.15,9.2,6
2,8.6,30,142,0.99542,3.28,9.5,6
2,8.6,30,142,0.99542,3.28,9.5,6
2,1.5,20,111,0.99228,3.41,10,5
2,12.1,34,177,0.99706,3.13,10.6,5
2,6.7,21,162,0.99497,3.08,10.6,6
2,10.7,19.5,166,0.99669,3.13,10.6,5
2,17.3,15,110,0.99828,3.15,9.2,6
2,1.8,28,117,0.99269,3.24,11,6
2,1.4,17,159,0.99196,3.25,11.2,6
2,7.5,26,175,0.99662,3.32,9.6,5
2,4.8,27,128,0.99475,3.21,9.4,5
2,7.1,62,209,0.99544,3.2,9.5,6
2,16.9,51,188,0.99944,3.09,9.3,5
2,4.8,27,128,0.99475,3.21,9.4,5
2,7.1,62,209,0.99544,3.2,9.5,6
2,11.3,8,110,0.9966,3.07,9.4,5
2,1.1,63,146,0.99066,3.13,11.2,7
2,1.2,67,150,0.9907,3.14,11.2,7
2,1.1,63,146,0.99066,3.13,11.2,7
2,12.9,54,170,0.998,3,8.8,5
2,1.2,67,150,0.9907,3.14,11.2,7
2,1.1,63,146,0.99066,3.13,11.2,7
2,1.2,17,137,0.99307,3.2,9.4,5
2,2.3,11,103,0.99106,3.06,11.1,6
2,10,36,131,0.99696,3.08,9.6,5
2,2.3,11,103,0.99106,3.06,11.1,6
2,1.2,17,137,0.99307,3.2,9.4,5
2,1.4,28,160,0.99167,2.95,10.6,6
2,14.9,59,240,0.99902,3.13,8.9,5
2,1.8,17,80,0.98992,3.15,12.3,7
2,1.8,39,132,0.99182,3.34,11.4,5
2,7,60,207,0.99556,3.16,9.6,6
2,8.6,25,135,0.99582,3.33,10.3,6
2,1.8,39,132,0.99182,3.34,11.4,5
2,1.1,29,80,0.98972,3.23,12.1,6
2,1.3,10,56,0.99352,3.46,9.9,5
2,4.9,31,185,0.9946,3.15,9.7,5
2,1.9,70,154,0.99273,3.18,10.5,5
2,10.4,85,182,0.99628,3.04,8.9,6
2,10,74,227,0.99582,3.18,9.4,5
2,8.6,63,206,0.99553,3.18,9.6,5
2,1.7,45,104,0.98914,3.4,12.6,7
2,1.7,49,106,0.99354,3.1,9.2,6
2,18.95,36,174,0.99976,3.2,10.4,5
2,12.8,19,171,0.99808,3,9,7
2,12.8,19,171,0.99808,3,9,7
2,12.8,19,171,0.99808,3,9,7
2,12.8,19,171,0.99808,3,9,7
2,12.8,19,171,0.99808,3,9,7
2,12.8,19,171,0.99808,3,9,7
2,0.7,15,89,0.9919,3.22,9.2,6
2,12.8,19,171,0.99808,3,9,7
2,1.4,25,154,0.99499,3.2,9.7,4
2,13.3,47,132,0.99655,3.34,10.1,6
2,8.5,24,152,0.99615,3.46,11,7
2,1.5,32,144,0.99296,3.2,10.8,5
2,11.7,49,147,0.99482,3.22,10.8,5
2,5,12,107,0.99079,3.48,13.5,7
2,1.2,18,167,0.99366,3.24,10.6,5
2,2.1,28,208,0.99434,3.23,9.8,5
2,1.4,56,115,0.98958,3.18,11.7,6
2,2.1,28,208,0.99434,3.23,9.8,5
2,16,58,185,0.99938,3.34,9,6
2,1.1,51,132,0.99059,3.18,11.3,7
2,15.3,64,185,0.99835,3.31,9.4,5
2,1.4,56,115,0.98958,3.18,11.7,6
2,2.8,37,107,0.99159,3.31,11.3,7
2,2.8,37,107,0.99159,3.31,11.3,7
2,0.9,4,28,0.98931,3.2,12,6
2,2.5,22,157,0.9938,3.48,10.6,6
2,8.1,47,202,0.99558,3.13,10.8,6
2,8.2,53,209,0.99563,3.12,10.8,6
2,0.9,4,28,0.98931,3.2,12,6
2,11.1,44,177,0.99691,3.18,9.4,5
2,7.8,61,219,0.9959,3.19,9.4,5
2,2.8,37,107,0.99159,3.31,11.3,7
2,10.1,29,140,0.99628,3.07,9.4,5
2,3.2,20,80,0.99076,3.39,12,5
2,14.2,47,129,0.99678,3.28,10.3,7
2,14.2,47,129,0.99678,3.28,10.3,7
2,14.2,47,129,0.99678,3.28,10.3,7
2,2.9,48,126,0.99089,3.22,11.3,7
2,6,31,150,0.99537,3.1,9.4,6
2,20.4,40,144,1.0002,3.14,8.7,5
2,10.1,29,140,0.99628,3.07,9.4,5
2,2.9,48,126,0.99089,3.22,11.3,7
2,14.2,47,129,0.99678,3.28,10.3,7
2,3.2,20,80,0.99076,3.39,12,5
2,0.95,89,159,0.99332,3.34,8,5
2,1.7,36,136,0.99316,3.44,10.4,7
2,1.7,39,128,0.99272,3.37,10.7,7
2,9,42,219,0.99636,3.47,10.2,6
2,1.3,72,197,0.99202,3.56,10.9,5
2,1.4,23,109,0.99148,3.3,10.5,6
2,2.4,36,100,0.99064,3.26,11.7,7
2,16,61,186,0.99884,3.13,8.6,5
2,11.4,40,174,0.99773,3.2,9,5
2,14.35,27,191,1.00013,2.96,8.7,5
2,2.1,26,87,0.98974,3.1,12.8,6
2,11.4,40,174,0.99773,3.2,9,5
2,14.35,27,191,1.00013,2.96,8.7,5
2,1.1,42,104,0.99112,3.28,11.8,6
2,1.1,36,84,0.99136,3.05,11.6,6
2,1.2,28,89,0.99132,3.14,11.8,6
2,15.8,55,158,0.99642,3.24,10.6,5
2,5.2,14,91,0.99488,3.17,9.7,5
2,5.2,24,151,0.99527,3.22,10.3,5
2,9.6,56,178,0.99578,3.15,10.2,6
2,5.2,38,113,0.99352,3.33,10.1,7
2,1.2,9,71,0.99199,3.7,10.9,7
2,0.8,43,127,0.99198,3.24,9.3,5
2,14.45,29,144,0.99756,3.33,10.2,6
2,9.6,56,178,0.99578,3.15,10.2,6
2,6.9,43,162,0.99561,3.11,9.5,5
2,3.4,25,146,0.99347,3.18,9.3,5
2,2.3,45,80,0.98936,3.06,12.9,7
2,11,45,148,0.99786,3.14,8.7,5
2,5.95,76,303,0.99705,3.4,9.4,5
2,5.1,71,204,0.9942,3.23,10.1,5
2,5.4,60,196,0.9948,3.19,10,4
2,1.2,51,129,0.99116,3.27,11.1,7
2,12.6,65,158,0.99688,3.26,10.3,7
2,1,27,73,0.98974,3.24,12.2,6
2,6.6,35,156,0.99542,3.11,9.3,6
2,1.5,46,178,0.99154,3.19,11.3,6
2,1,46,110,0.99118,3.04,10.8,6
2,1.1,15,86,0.99044,2.98,11.2,8
2,6.6,36,91,0.9914,3.32,12.5,7
2,8.2,15,122,0.9979,3.39,9.3,5
2,2,38,142,0.98892,3.4,12.9,7
2,1.4,21,131,0.99114,3.2,11.2,7
2,2,21,120,0.99188,3,12.6,6
2,7.5,45,179,0.99583,3.2,9.3,5
2,2,38,142,0.98892,3.4,12.9,7
2,2,38,142,0.98892,3.41,12.9,7
2,13.3,46,120,0.99704,3.2,9.5,7
2,2.85,5,24,0.9911,3.19,11.9,6
2,5.6,23,120,0.99334,2.93,10.3,7
2,5.6,23,120,0.99334,2.92,10.3,7
2,1,33,93,0.99094,3.06,11.2,6
2,3.2,32,150,0.99014,3.18,12,6
2,1,21,144,0.99304,3.13,9.6,5
2,7.1,29,110,0.99652,3.2,9.2,6
2,2.4,52,119,0.98944,3.03,12.9,6
2,11.2,46,149,0.99772,2.99,9.3,6
2,9.5,15,136,0.99367,3.1,12.1,6
2,1,21,144,0.99304,3.13,9.6,5
2,1.8,35,128,0.99183,3.37,11.2,6
2,2.6,28,98,0.99126,3.11,11.2,7
2,2.4,52,119,0.98944,3.03,12.9,6
2,8,56,187,0.99577,3.21,9.2,5
2,11.2,46,149,0.99772,2.99,9.3,6
2,7.1,29,110,0.99652,3.2,9.2,6
2,3.3,26,124,0.99428,3.18,9.3,6
2,10.3,26,108,0.99388,3.2,10.7,6
2,1.2,20,166,0.99208,3.05,9.8,6
2,1.6,28,143,0.99256,3.3,10.3,6
2,10.3,26,108,0.99388,3.2,10.7,6
2,9.65,26,121,0.9925,3.28,11.3,6
2,16.4,36,182,0.99904,3.02,8.8,6
2,1.5,16,104,0.99216,3.18,10.8,5
2,1.2,20,166,0.99208,3.05,9.8,6
2,3.3,26,124,0.99428,3.18,9.3,6
2,5,15,72,0.99165,3.26,11.5,7
2,16.3,43,133,0.99924,3.26,8.8,5
2,16.3,43,133,0.99924,3.26,8.8,5
2,16.3,43,133,0.99924,3.26,8.8,5
2,6.5,68,201,0.9956,3.19,9.4,6
2,6.4,64,200,0.99562,3.19,9.4,6
2,10.2,59,209,0.9972,3.16,9.6,6
2,16.3,43,133,0.99924,3.26,8.8,5
2,7.4,56,189,0.9958,3.22,9.3,6
2,13.7,66,184,0.99976,3.22,8.9,5
2,13.7,66,184,0.99976,3.22,8.9,5
2,1.3,25,155,0.99296,3.74,10,5
2,7.4,47,182,0.9957,3.24,9.1,5
2,7.4,56,189,0.9958,3.22,9.3,6
2,7.45,59,188,0.99579,3.2,9.4,6
2,7.2,46,179,0.99541,3.14,10.1,6
2,13.7,66,184,0.99976,3.22,8.9,5
2,10.4,59,143,0.99518,3.2,10.8,6
2,1.1,18,69,0.99168,3.24,10,6
2,6.5,53,160,0.99276,3.03,10.9,6
2,4.6,29,92,0.99085,3.15,12,7
2,13.9,22,171,0.99873,2.99,9.3,5
2,5.2,32,101,0.99172,3.22,12.3,7
2,1.7,29,129,0.99312,3.45,10.4,6
2,6.5,53,160,0.99276,3.03,10.9,6
2,16.4,62,153,0.9972,3.22,10.5,5
2,3.6,22,91,0.99278,3.41,9.8,6
2,1.5,34,121,0.99092,3.06,10.5,6
2,12.4,86,213,0.9962,3.16,9.9,6
2,1.7,24,79,0.99053,3.27,11.4,7
2,6.2,41,190,0.99858,3.18,9.2,5
2,6.2,30,173,0.9984,3.09,9.7,5
2,2.6,13,135,0.99335,3.09,10,5
2,1.7,24,79,0.99053,3.27,11.4,7
2,9.3,50,141,0.9949,3.13,10.3,6
2,12.4,86,213,0.9962,3.16,9.9,6
2,1.5,34,121,0.99092,3.06,10.5,6
2,9.1,29,95,0.99532,3.16,9.8,7
2,12,24,131,0.99727,3.19,9.3,5
2,4.8,25,100,0.99026,3.08,12.4,7
2,12.3,54,145,0.99668,3.16,9.3,6
2,12,24,131,0.99727,3.19,9.3,5
2,2.7,49,165,0.9952,3.26,9.5,6
2,3.6,9,45,0.99144,3.08,10.5,6
2,3.6,9,45,0.99144,3.08,10.5,6
2,4.3,19,99,0.99015,3.26,12.8,7
2,1.8,44,142,0.9914,2.99,10.8,6
2,11.8,48,127,0.99693,3.1,10,6
2,1.8,96,170,0.99035,3.38,11.8,8
2,11.8,48,127,0.99693,3.1,10,6
2,1.8,96,170,0.99035,3.38,11.8,8
2,1.4,38,108,0.99006,3.19,12,6
2,6.6,15,138,0.99126,3.18,12.6,6
2,1.55,15,70,0.98994,3.37,11.9,8
2,0.7,5,28,0.98985,3.13,10.6,5
2,6.4,47,240,0.9971,3.42,9.2,5
2,11.8,42,240,0.99882,3.17,10,6
2,4.3,18,97,0.99477,3.36,9.2,5
2,5.1,19,103,0.99478,3.36,9.3,6
2,5.8,25,144,0.99576,3.24,10.2,6
2,5.9,25,148,0.99578,3.25,10.2,6
2,1.3,51,154,0.99354,3.14,8.7,5
2,1.4,8,163,0.99244,3.24,10.7,5
2,1.2,4,119,0.99084,3.18,12.1,6
2,7.4,58,152,0.99612,3.12,9.5,6
2,10.8,17,118,0.99356,3.18,11.2,6
2,1.8,36,95,0.98952,2.93,12,6
2,7.4,58,152,0.99612,3.12,9.5,6
2,1.2,4,119,0.99084,3.18,12.1,6
2,1.4,8,163,0.99244,3.24,10.7,5
2,14.4,29,228,0.99955,3.26,8.8,7
2,1.7,36,135,0.99374,3.8,10.8,6
2,3.6,39,138,0.9892,3.31,13.1,7
2,3.6,22,93,0.99144,3.08,12.5,7
2,10.05,37,131,0.99352,3.09,11.7,8
2,10.05,37,131,0.99352,3.09,11.7,8
2,10.5,35,135,0.9935,3.09,11.6,8
2,1.9,24,111,0.99237,3.29,11.3,6
2,3.6,22,93,0.99144,3.08,12.5,7
2,1.65,42,103,0.99022,3.11,11.4,5
2,1.9,4,117,0.99032,3.4,12.2,5
2,65.8,8,160,1.03898,3.39,11.7,6
2,6.85,32,211,0.99587,3.31,10.4,6
2,7.4,32,211,0.99587,3.31,10.4,6
2,7.4,32,211,0.99587,3.31,10.4,6
2,20.2,35,157,0.99976,3.17,9.1,5
2,11,8,70,0.99354,3.05,12.2,6
2,20.2,35,157,0.99976,3.17,9.1,5
2,6.2,41,176,0.99552,3.12,9.4,5
2,6.2,42,178,0.99552,3.11,9.4,5
2,6.85,32,211,0.99587,3.31,10.4,6
2,8,61,189,0.99604,3.22,9.2,5
2,8.2,52,183,0.99584,3.2,9.4,5
2,2.2,39,107,0.98894,3.22,13.5,7
2,10.1,37,151,0.9963,3.07,9.4,5
2,7.2,15,83,0.993,3.13,10.9,8
2,2.2,39,107,0.98894,3.22,13.5,7
2,10.1,37,151,0.9963,3.07,9.4,5
2,1.6,34,114,0.99068,3.19,11.4,7
2,1.3,45,125,0.98964,3.19,12.4,7
2,8,61,189,0.99604,3.22,9.2,5
2,8.2,52,183,0.99584,3.2,9.4,5
2,5.3,8,79,0.9923,3.3,10.5,6
2,14,16,99,0.99437,3.26,11.5,8
2,7.2,15,83,0.993,3.13,10.9,8
2,1.6,36,123,0.99238,3.34,10.8,6
2,11.8,52,148,0.99801,3.03,8.9,5
2,9.6,53,151,0.99802,3.03,8.9,5
2,6.1,60,184,0.99566,3.2,9.4,6
2,2.7,25,153,0.99067,3.44,12.2,7
2,3.6,22,100,0.99066,2.99,12.1,7
2,1.7,23,128,0.9929,3.17,10.9,5
2,1.6,27,109,0.9934,3.34,10.1,6
2,2.7,25,153,0.99067,3.44,12.2,7
2,1,14,71,0.98912,3.31,13,7
2,0.9,15,72,0.99066,3.23,11,5
2,1.6,24,126,0.99228,3.19,10.8,5
2,1,14,71,0.98912,3.31,13,7
2,10.6,69,148,0.9958,2.91,9.3,4
2,2,63,123,0.99052,3.44,11.4,6
2,1.2,49,120,0.99312,2.99,9.2,5
2,6.2,42,241,0.9968,3.5,9.9,5
2,9.2,25,150,0.99502,3.22,10.5,5
2,5,18,56,0.99084,3.06,12.4,6
2,6.3,52,172,0.99573,3.18,9.5,6
2,3.3,41,161,0.99256,3.16,10.5,6
2,8,52,196,0.9959,3.23,9.1,6
2,1.2,53,138,0.99084,3.38,11.5,7
2,1.2,53,138,0.99084,3.38,11.5,7
2,16.2,31,170,0.99644,3.17,11.2,5
2,11.6,59,140,0.99526,3.22,10.8,5
2,7.2,31,186,0.9954,3.12,9.4,5
2,1.1,13,73,0.99095,3.17,11,6
2,3.4,22,112,0.99188,3.21,11.3,7
2,1.4,51,117,0.9909,3.28,11.2,6
2,3.3,41,161,0.99256,3.16,10.5,6
2,8,52,196,0.9959,3.23,9.1,6
2,9.3,35,154,0.99581,3.21,10.4,6
2,2.3,14,82,0.99132,3.1,11.2,7
2,0.9,34,89,0.98936,3.14,11.1,7
2,3.5,23,92,0.99136,3.18,11.2,6
2,1.7,17,98,0.99142,3.29,10.5,6
2,1.3,23,92,0.99232,3.2,10,6
2,1.3,24,90,0.99232,3.2,10,6
2,5.6,24,97,0.993,3.1,10.9,5
2,7.4,16,87,0.99311,3.15,10.9,7
2,2.3,14,82,0.99132,3.1,11.2,7
2,1,40,86,0.98993,3.5,11.7,5
2,1.5,55,144,0.99208,3.16,10,5
2,10,22,210,0.99776,3.02,9.5,5
2,14.9,55,136,0.99839,3.03,9,5
2,9.3,19,86,0.99574,3.04,10,5
2,1,37,154,0.99093,3.08,11.9,5
2,1,40,101,0.99156,3.57,10.6,6
2,5.9,29,101,0.99278,3.15,11,6
2,5,46,143,0.9924,3.25,11.2,7
2,1.25,29,129,0.98984,3.51,12,7
2,3.9,39,96,0.99035,3.24,12.6,8
2,5,46,143,0.9924,3.25,11.2,7
2,0.8,48,113,0.99165,3.24,10.5,6
2,1,66,144,0.9923,3.11,10.2,6
2,5.9,29,101,0.99278,3.15,11,6
2,1.6,12,90,0.99008,3.57,12.2,6
2,1.3,19,76,0.98964,3.18,12.3,6
2,1,40,101,0.99156,3.57,10.6,6
2,1.1,33,115,0.9909,3.36,10.4,6
2,1.25,29,129,0.98984,3.51,12,7
2,1.4,22,121,0.9889,3.15,12.7,7
2,1.2,18,128,0.99178,3.05,10.6,5
2,5,25,108,0.99076,3.14,12.3,6
2,1.4,22,121,0.9889,3.15,12.7,7
2,1.7,20,84,0.99046,3.09,11.4,6
2,1.8,93,161,0.98999,3.65,12,7
2,1.6,38,95,0.98946,3.23,12.4,8
2,1.5,74,121,0.98976,3.24,12.1,7
2,1.7,20,84,0.99046,3.09,11.4,6
2,13.9,57,135,0.99672,3.21,10.7,5
2,5.9,75,162,0.99482,2.97,9.3,5
2,2.1,35,138,0.98945,3.37,12.7,6
2,1.1,24,88,0.98883,3.18,11.7,6
2,6.7,22,64,0.99362,2.93,10.7,5
2,2.7,38,94,0.99075,2.99,11.8,7
2,6.7,37,125,0.99436,3.2,9.9,5
2,3.95,16,81,0.98988,3.23,13.4,7
2,7.75,30,114,0.99158,3.12,12.8,7
2,10.6,24,87,0.99265,3.15,12.8,6
2,1.6,18,101,0.99195,3.13,10.5,5
2,2.5,24,84,0.99168,3.31,11.5,5
2,0.7,5,25,0.9918,3.04,10.5,4
2,11.1,21,132,0.99313,2.95,13,6
2,5.15,64,138,0.9895,3.19,12.4,8
2,4.7,40,148,0.9932,3.16,10.2,6
2,9.7,67,234,0.99848,3.23,9,5
2,1.7,85,153,0.9909,3.33,12,7
2,1.4,22,68,0.99014,3.15,11.7,7
2,2,20,180,0.9952,3.58,10,5
2,7.5,42,218,0.99652,3.37,10.3,5
2,9.7,67,234,0.99848,3.23,9,5
2,0.8,25,78,0.99104,2.99,11.1,5
2,13.1,59,150,0.99772,3.31,9,5
2,1.1,37,97,0.9922,3.4,10.5,6
2,2.2,36,92,0.99076,3.27,11.9,7
2,8.9,38,155,0.99622,3.27,9.4,5
2,1.1,26,81,0.9902,3.31,11.4,6
2,0.9,40,114,0.99114,3.31,10.8,7
2,1.7,40,157,0.9938,3.1,9.8,5
2,6.9,59,183,0.99594,3.2,9.3,5
2,1.1,26,81,0.9902,3.31,11.4,6
2,1,22,73,0.99035,3.24,11.3,6
2,1,23,73,0.99032,3.23,11.3,6
2,7.6,49,170,0.99558,3.22,9.5,5
2,8.9,38,155,0.99622,3.27,9.4,5
2,2.2,36,92,0.99076,3.27,11.9,7
2,1.2,49,199,0.99413,3.03,9.3,5
2,1,22,81,0.99043,3.03,11.4,6
2,1,22,81,0.99043,3.03,11.4,6
2,3.1,57,128,0.98982,3.22,12.7,6
2,1.95,26,118,0.98934,3.2,13.5,7
2,2.2,15,65,0.9902,3.06,11.2,6
2,8.75,38,118,0.99449,3.19,10.7,5
2,11.9,13,92,0.99629,3.01,10.8,4
2,2.7,27,202,0.9948,3.46,10.5,6
2,5.45,44,137,0.98984,3.13,13,8
2,6.3,41,131,0.99326,3.08,10.8,6
2,14.4,39,118,0.99834,3.05,9.1,6
2,7.8,67,196,0.99555,3.1,10.1,5
2,1.6,13,59,0.98975,3.3,11.9,8
2,9.1,45,140,0.99216,2.98,12,7
2,9.1,45,140,0.99216,2.98,12,7
2,14.4,39,118,0.99834,3.05,9.1,6
2,1.3,81,147,0.9901,3.22,11.6,8
2,1.6,13,59,0.98975,3.3,11.9,8
2,11.3,69,192,0.99573,3.14,10.2,6
2,6.3,41,131,0.99326,3.08,10.8,6
2,0.7,11,66,0.99215,3.3,9.8,5
2,1.25,3,89,0.98993,2.95,11.4,4
2,0.7,11,68,0.99218,3.3,9.8,5
2,7.8,67,196,0.99555,3.1,10.1,5
2,10.3,41,98,0.99564,3.19,9.8,8
2,10.3,41,98,0.99564,3.19,9.8,8
2,7.8,49,128,0.99397,3.21,10.7,6
2,8.7,14,111,0.99576,3.11,10.6,5
2,8.3,49,173,0.99601,3.17,9.3,5
2,10.3,41,98,0.99564,3.19,9.8,8
2,7.8,49,128,0.99397,3.21,10.7,6
2,1.2,39,150,0.98713,3.33,14,8
2,8.3,27,107,0.99308,3.36,11,6
2,8.3,27,107,0.99308,3.36,11,6
2,6.2,55,182,0.99582,3.21,9.4,6
2,5,30,139,0.99494,3.1,9,6
2,1.8,8,108,0.9929,3.08,9,5
2,1.6,17,101,0.99471,3.37,10,5
2,1.8,9,109,0.9929,3.08,9,5
2,1.8,8,108,0.9929,3.08,9,5
2,2.9,25,79,0.99037,3.29,12.4,7
2,6,28,123,0.99304,3.14,11.3,5
2,0.9,36,86,0.99026,2.8,12,6
2,1.1,37,94,0.98986,3.01,11.7,6
2,1.6,17,101,0.99471,3.37,10,5
2,5.45,26,90,0.98951,2.84,13.2,7
2,14.05,41,114,0.99634,3.07,11,7
2,8,30,114,0.99368,3.22,11,6
2,13.1,14,94,0.99792,3.02,9.2,5
2,4.9,38,113,0.99026,3.08,13,7
2,1.3,38,128,0.99362,3.77,10.6,5
2,2.2,31,119,0.98919,3.55,13,8
2,14.9,33,118,0.99835,3.04,9,6
